Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	7	got high school french and went on	3	Human 2	7, 9
3	2	ice wall	5	Human 2	5, 7, 9
2	2	that day	3	Human 2	5, 7
2	2	the ice	11	Human 2	5, 15
5	1	the	13	Human 2	3, 5, 11, 13, 15
4	1	i	7	Human 2	9, 11, 13, 15
4	1	you	13	Human 2	1, 5, 11, 13
3	1	and	5	Human 2	5, 7, 9
3	1	just	11	Human 2	5, 13, 15
3	1	of	11	Human 2	3, 5, 13
3	1	on	5	Human 2	5, 7, 9
3	1	that	5	Human 2	5, 7, 9
2	1	been	7	Human 2	1, 7
2	1	french	3	Human 2	7, 9
2	1	haha	3	Human 2	7, 9
2	1	how	5	Human 2	1, 5
2	1	think	3	Human 2	13, 15

