Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	have you ever	5	Human 2	7, 11
2	3	hot chocolate too	3	Human 2	7, 9
2	3	i'm doing great	3	Human 2	3, 5
2	3	too ! i	5	Human 2	5, 9
3	2	hot chocolate	5	Human 2	7, 9, 11
3	2	i have	7	Human 2	9, 13, 15
2	2	! i'm	7	Human 2	3, 9
2	2	but i	9	Human 2	5, 13
2	2	during christmas	3	Human 2	9, 11
2	2	to the	5	Human 2	3, 7
5	1	and	13	Human 2	3, 7, 11, 13, 15
5	1	i	11	Human 2	5, 7, 9, 13, 15
4	1	it's	9	Human 2	7, 9, 11, 15
4	1	the	13	Human 2	3, 7, 13, 15
4	1	you	11	Human 2	1, 7, 9, 11
3	1	but	11	Human 2	5, 13, 15
3	1	coffee	5	Human 2	5, 7, 9
3	1	doing	5	Human 2	1, 3, 5
3	1	great	5	Human 2	3, 5, 7
3	1	that	11	Human 2	5, 7, 15
3	1	to	5	Human 2	3, 5, 7
3	1	too	5	Human 2	5, 7, 9
2	1	done	3	Human 2	11, 13
2	1	had	3	Human 2	7, 9
2	1	is	11	Human 2	5, 15
2	1	it	5	Human 2	5, 9
2	1	love	3	Human 2	7, 9
2	1	my	7	Human 2	3, 9
2	1	of	5	Human 2	5, 9
2	1	tea	3	Human 2	5, 7
2	1	today	3	Human 2	1, 3
2	1	tubing	3	Human 2	13, 15

