Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	you get to meet	3	Human 2	3, 5
4	1	people	11	Human 2	3, 5, 9, 13
4	1	what	11	Human 2	1, 3, 7, 11
3	1	i	5	Human 2	9, 11, 13
3	1	it's	5	Human 2	9, 11, 13
3	1	to	11	Human 2	3, 5, 13
3	1	was	7	Human 2	7, 9, 13
3	1	you	9	Human 2	3, 5, 11
2	1	a	7	Human 2	9, 15
2	1	and	3	Human 2	9, 11
2	1	are	5	Human 2	9, 13
2	1	in	3	Human 2	7, 9
2	1	is	9	Human 2	1, 9
2	1	it	3	Human 2	7, 9
2	1	just	3	Human 2	13, 15
2	1	like	7	Human 2	7, 13
2	1	not	3	Human 2	13, 15
2	1	this	5	Human 2	9, 13

