Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	how are you	3	Human 2	3, 5
2	2	i've been	3	Human 2	9, 11
2	2	japan and	3	Human 2	11, 13
2	2	tokyo japan	7	Human 2	9, 15
4	1	are	11	Human 2	3, 5, 9, 13
4	1	japan	7	Human 2	9, 11, 13, 15
4	1	you	7	Human 2	3, 5, 7, 9
3	1	and	5	Human 2	11, 13, 15
3	1	the	7	Human 2	9, 11, 15
3	1	tokyo	7	Human 2	9, 11, 15
2	1	all	3	Human 2	13, 15
2	1	been	3	Human 2	9, 11
2	1	hey	5	Human 2	1, 5
2	1	how	3	Human 2	3, 5
2	1	it	9	Human 2	1, 9
2	1	market	5	Human 2	11, 15
2	1	nice	5	Human 2	5, 9
2	1	there	5	Human 2	9, 13
2	1	today	3	Human 2	3, 5

