Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	eat that icecream	3	Human 2	11, 13
2	3	some of the	7	Human 2	7, 13
2	3	was pretty weird	3	Human 2	9, 11
4	1	i	9	Human 2	7, 11, 13, 15
4	1	the	7	Human 2	7, 9, 11, 13
3	1	ice	5	Human 2	5, 7, 9
3	1	some	7	Human 2	7, 11, 13
3	1	that	5	Human 2	11, 13, 15
2	1	and	3	Human 2	11, 13
2	1	are	7	Human 2	1, 7
2	1	good	3	Human 2	3, 5
2	1	how	3	Human 2	1, 3
2	1	like	9	Human 2	7, 15
2	1	was	3	Human 2	9, 11
2	1	water	3	Human 2	5, 7
2	1	you	7	Human 2	1, 7

