Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	white collar is	3	Human 2	4, 6
3	2	white collar	6	Human 2	1, 4, 6
2	2	about a	3	Human 2	4, 6
2	2	i love	5	Human 2	8, 12
2	2	on netflix	6	Human 2	1, 6
5	1	i	12	Human 2	1, 2, 8, 10, 12
4	1	a	6	Human 2	1, 2, 4, 6
3	1	is	5	Human 2	4, 6, 8
3	1	netflix	6	Human 2	1, 2, 6
3	1	of	10	Human 2	1, 2, 10
3	1	the	11	Human 2	2, 4, 12
3	1	you	12	Human 2	1, 8, 12
2	1	and	3	Human 2	10, 12
2	1	but	7	Human 2	6, 12
2	1	good	5	Human 2	2, 6
2	1	i'm	11	Human 2	2, 12
2	1	it	5	Human 2	6, 10
2	1	my	3	Human 2	8, 10
2	1	one	3	Human 2	8, 10
2	1	series	5	Human 2	2, 6
2	1	with	7	Human 2	6, 12

