Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
4	4	2	, it's	7	6	1	Human 1	6, 7, 9, 11
3	3	2	flower preferences	7	4	1	Human 1	6, 7, 9
2	2	2	. i	13	8	1	Human 1	6, 13
2	2	2	flower is	10	6	1	Human 2	5, 10
2	2	2	it's like	13	6	1	Human 1	8, 13
2	2	2	the lotus	5	2	1	Human 1	4, 5
9	4	1	flower	5	12	1	Human 1	2, 5, 6, 7, 8, 9, 10, 11, 13
7	7	1	you	7	13	1	Human 1	2, 7, 8, 9, 10, 11, 14
6	6	1	and	8	9	1	Human 2	5, 8, 9, 11, 12, 13
6	6	1	of	6	9	1	Human 2	5, 6, 7, 11, 12, 13
6	5	1	preferences	6	11	1	Human 2	3, 6, 7, 9, 11, 13
6	5	1	the	5	10	1	Human 1	4, 5, 7, 8, 12, 13
6	6	1	to	4	11	1	Human 2	3, 4, 5, 8, 12, 13
5	3	1	like	11	6	2	Human 1	8, 10, 11, 12, 13
5	5	1	personal	6	9	1	Human 2	3, 6, 7, 9, 11
5	5	1	that	7	6	1	Human 1	6, 7, 9, 10, 11
4	4	1	i'm	7	8	1	Human 1	4, 7, 9, 11
4	4	1	not	7	6	1	Human 1	6, 7, 9, 11
4	4	1	think	7	6	1	Human 1	6, 7, 9, 11
4	4	1	with	8	8	1	Human 2	5, 8, 9, 12
3	1	1	i	6	11	1	Human 2	3, 6, 13
3	3	1	their	10	11	1	Human 2	3, 10, 13
3	3	1	why	5	11	1	Human 1	4, 5, 14
2	2	1	are	11	6	1	Human 1	6, 11
2	2	1	as	8	6	1	Human 2	3, 8
2	2	1	have	3	2	1	Human 1	2, 3
2	1	1	is	10	6	1	Human 2	5, 10
2	2	1	over	13	2	1	Human 1	12, 13
2	2	1	people	6	4	1	Human 2	3, 6
2	2	1	personality	13	8	1	Human 1	6, 13
2	2	1	someone	11	2	1	Human 1	10, 11
2	2	1	spring	5	2	1	Human 1	4, 5

