Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	what are you trying to find	3	Human 2	5, 7
2	3	the mentorship program	3	Human 2	3, 5
3	2	mentorship program	5	Human 2	3, 5, 7
3	2	you have	7	Human 2	7, 11, 13
2	2	this cycle	7	Human 2	7, 13
5	1	you	11	Human 2	3, 5, 7, 11, 13
4	1	the	7	Human 2	3, 5, 7, 9
3	1	are	5	Human 2	3, 5, 7
3	1	have	7	Human 2	7, 11, 13
3	1	this	7	Human 2	7, 9, 13
3	1	to	7	Human 2	5, 7, 11
3	1	what	9	Human 2	5, 7, 13
2	1	but	3	Human 2	9, 11
2	1	for	9	Human 2	5, 13
2	1	good	3	Human 2	7, 9

