Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	have a lot of	7	Human 2	9, 15
2	3	a pastry chef	13	Human 2	1, 13
2	3	too ! i'm	3	Human 2	11, 13
2	2	actually a	7	Human 2	7, 13
2	2	do you	3	Human 2	5, 7
2	2	in the	5	Human 2	11, 15
2	2	my job	9	Human 2	5, 13
6	1	a	15	Human 2	1, 7, 9, 11, 13, 15
5	1	i	9	Human 2	7, 9, 11, 13, 15
5	1	you	15	Human 2	1, 3, 5, 7, 15
4	1	in	13	Human 2	3, 11, 13, 15
4	1	the	13	Human 2	3, 7, 11, 15
3	1	and	7	Human 2	9, 11, 15
3	1	chef	13	Human 2	1, 11, 13
3	1	have	11	Human 2	5, 9, 15
3	1	i'm	9	Human 2	5, 11, 13
3	1	my	11	Human 2	3, 5, 13
3	1	of	7	Human 2	9, 13, 15
3	1	pastry	15	Human 2	1, 13, 15
2	1	all	7	Human 2	7, 13
2	1	any	11	Human 2	5, 15
2	1	be	7	Human 2	1, 7
2	1	cake	5	Human 2	5, 9
2	1	favorite	5	Human 2	5, 9
2	1	that	3	Human 2	3, 5
2	1	that's	3	Human 2	7, 9
2	1	to	3	Human 2	1, 3
2	1	what	5	Human 2	3, 7

