Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	10	here are 25 reasons why you might find social holidays	7	Human 2	5, 11
2	5	. however , i can	3	Human 2	13, 15
2	3	. here are	9	Human 2	3, 11
2	2	, i	3	Human 2	13, 15
2	2	a significant	3	Human 2	5, 7
2	2	australia day	3	Human 2	7, 9
2	2	i don't	3	Human 2	13, 15
4	1	a	7	Human 2	3, 5, 7, 9
3	1	and	13	Human 2	3, 9, 15
3	1	as	7	Human 2	9, 13, 15
3	1	for	7	Human 2	5, 7, 11
3	1	here	9	Human 2	3, 5, 11
3	1	holiday	7	Human 2	1, 3, 7
3	1	is	9	Human 2	1, 7, 9
3	1	of	7	Human 2	3, 7, 9
3	1	social	9	Human 2	3, 5, 11
3	1	you	9	Human 2	3, 5, 11
3	1	your	13	Human 2	1, 3, 13
2	1	an	3	Human 2	13, 15
2	1	continue	3	Human 2	13, 15
2	1	enjoy	3	Human 2	3, 5
2	1	i	3	Human 2	13, 15
2	1	i'm	5	Human 2	11, 15

