Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	8	i'm phi , an artificial intelligence , so	3	Human 2	9, 11
2	4	! while i don't	9	Human 2	7, 15
2	4	, i don't have	3	Human 2	3, 5
2	4	i don't have the	11	Human 2	5, 15
3	3	i'm phi ,	5	Human 2	9, 11, 13
2	3	any kind of	3	Human 2	13, 15
2	3	the sunshine or	3	Human 2	7, 9
5	2	i don't	13	Human 2	3, 5, 7, 9, 15
3	2	, i	5	Human 2	3, 5, 7
3	2	i have	5	Human 2	9, 11, 13
3	2	while i	9	Human 2	7, 13, 15
2	2	i'm glad	3	Human 2	5, 7
2	2	you might	3	Human 2	11, 13
7	1	have	13	Human 2	3, 5, 7, 9, 11, 13, 15
7	1	i	13	Human 2	3, 5, 7, 9, 11, 13, 15
6	1	i'm	11	Human 2	3, 5, 7, 9, 11, 13
5	1	for	13	Human 2	3, 5, 7, 13, 15
5	1	the	11	Human 2	5, 7, 9, 11, 15
5	1	you	13	Human 2	1, 3, 7, 11, 13
4	1	or	9	Human 2	7, 9, 13, 15
3	1	an	9	Human 2	3, 9, 11
3	1	like	5	Human 2	11, 13, 15
3	1	of	5	Human 2	11, 13, 15
3	1	your	11	Human 2	5, 13, 15
2	1	as	7	Human 2	3, 9
2	1	doing	9	Human 2	3, 11
2	1	flying	3	Human 2	5, 7
2	1	how	3	Human 2	1, 3
2	1	kite	3	Human 2	5, 7
2	1	that	3	Human 2	11, 13

