Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	a cage match	11	2	1	Human 1	10, 11
2	2	3	a sport for	13	2	1	Human 1	12, 13
3	3	2	i'm still	5	4	1	Human 1	4, 5, 7
2	2	2	, but	13	10	1	Human 1	4, 13
2	2	2	, i'm	8	2	1	Human 2	7, 8
2	2	2	favourite game	7	2	1	Human 1	6, 7
2	2	2	game .	7	6	1	Human 1	2, 7
2	2	2	kind of	7	4	1	Human 1	4, 7
2	2	2	think it's	13	2	1	Human 1	12, 13
2	2	2	you ?	3	2	1	Human 1	2, 3
8	4	1	a	11	13	4	Human 1	2, 6, 8, 10, 11, 12, 13, 14
6	3	1	i'm	6	8	1	Human 1	4, 5, 6, 7, 8, 11
6	4	1	you	5	10	1	Human 1	2, 3, 5, 6, 7, 11
5	3	1	for	5	10	1	Human 1	4, 5, 7, 12, 13
5	5	1	that	5	9	1	Human 1	4, 5, 7, 8, 12
4	4	1	it	4	10	1	Human 2	1, 4, 8, 10
4	2	1	it's	5	10	1	Human 1	4, 5, 12, 13
3	1	1	game	7	6	2	Human 1	2, 6, 7
3	1	1	of	12	9	1	Human 1	4, 7, 12
3	3	1	very	5	4	1	Human 1	4, 5, 7
2	2	1	about	5	4	1	Human 1	2, 5
2	2	1	fun	13	2	1	Human 1	12, 13
2	2	1	good	14	10	1	Human 2	5, 14
2	2	1	great	3	2	1	Human 1	2, 3
2	2	1	hi	3	4	1	Human 1	0, 3
2	2	1	pingpong	7	6	1	Human 1	2, 7
2	1	1	think	13	2	1	Human 1	12, 13
2	2	1	to	14	10	1	Human 2	5, 14
2	2	1	with	11	4	1	Human 1	8, 11

