Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	, nice to meet you	5	Human 2	1, 5
2	2	i live	3	Human 2	11, 13
2	2	i'm doing	3	Human 2	3, 5
2	2	the city	3	Human 2	11, 13
2	2	too !	3	Human 2	5, 7
5	1	i'm	9	Human 2	1, 3, 5, 7, 9
5	1	to	13	Human 2	1, 5, 7, 9, 13
5	1	you	13	Human 2	1, 3, 5, 11, 13
4	1	the	7	Human 2	7, 9, 11, 13
3	1	i	7	Human 2	7, 11, 13
3	1	nice	7	Human 2	1, 5, 7
2	1	a	5	Human 2	7, 11
2	1	are	5	Human 2	3, 7
2	1	just	5	Human 2	9, 13
2	1	not	3	Human 2	7, 9
2	1	too	3	Human 2	5, 7
2	1	well	3	Human 2	3, 5
2	1	where	3	Human 2	11, 13
2	1	will	3	Human 2	7, 9

