Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	2	, the	5	Human 2	9, 13
2	2	. they	3	Human 2	5, 7
2	2	how water	5	Human 2	7, 11
2	2	lead to	3	Human 2	5, 7
4	1	can	7	Human 2	5, 7, 9, 11
4	1	the	9	Human 2	5, 9, 11, 13
4	1	to	9	Human 2	3, 5, 7, 11
3	1	it's	5	Human 2	7, 9, 11
3	1	water	7	Human 2	7, 11, 13
3	1	weather	7	Human 2	3, 5, 9
2	1	also	3	Human 2	5, 7
2	1	but	3	Human 2	5, 7
2	1	different	7	Human 2	5, 11
2	1	find	7	Human 2	3, 9
2	1	have	11	Human 2	3, 13
2	1	i	3	Human 2	3, 5
2	1	in	3	Human 2	7, 9
2	1	indeed	7	Human 2	7, 13
2	1	often	3	Human 2	5, 7
2	1	people	3	Human 2	7, 9
2	1	quite	3	Human 2	9, 11

