Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	i don't have	3	Human 2	3, 5
2	3	i'm phi ,	9	Human 2	3, 11
3	2	phi ,	9	Human 2	3, 7, 11
2	2	, i	5	Human 2	5, 9
2	2	. here	5	Human 2	7, 11
2	2	a few	3	Human 2	9, 11
2	2	ready to	5	Human 2	3, 7
2	2	research topics	3	Human 2	9, 11
2	2	to assist	3	Human 2	5, 7
5	1	to	9	Human 2	3, 5, 7, 9, 11
4	1	i	7	Human 2	3, 5, 7, 9
3	1	a	7	Human 2	5, 9, 11
3	1	i'm	9	Human 2	3, 5, 11
3	1	your	5	Human 2	7, 9, 11
2	1	ai	9	Human 2	3, 11
2	1	and	7	Human 2	3, 9
2	1	are	11	Human 2	1, 11
2	1	in	3	Human 2	9, 11
2	1	is	3	Human 2	7, 9
2	1	with	3	Human 2	5, 7
2	1	you	7	Human 2	1, 7

