Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	3	racquetball is a	5	Human 2	9, 11, 13
2	2	, i	3	Human 2	7, 9
2	2	. it's	5	Human 2	9, 13
2	2	great to	3	Human 2	3, 5
2	2	i can	7	Human 2	7, 13
5	1	a	11	Human 2	3, 7, 9, 11, 13
4	1	i	11	Human 2	3, 7, 9, 13
4	1	is	13	Human 2	1, 9, 11, 13
3	1	and	5	Human 2	9, 11, 13
3	1	great	11	Human 2	3, 5, 13
3	1	it's	9	Human 2	5, 9, 13
3	1	to	9	Human 2	3, 5, 11
3	1	you	7	Human 2	3, 5, 9
2	1	for	11	Human 2	3, 13
2	1	have	5	Human 2	3, 7
2	1	how	3	Human 2	1, 3
2	1	i'm	5	Human 2	3, 7
2	1	just	5	Human 2	3, 7
2	1	of	3	Human 2	7, 9
2	1	sport	3	Human 2	11, 13
2	1	well	3	Human 2	3, 5
2	1	what	5	Human 2	3, 7

