Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	. i'm here	5	Human 2	3, 7
2	3	an artificial intelligence	7	Human 2	3, 9
2	3	that sounds like	5	Human 2	7, 11
2	3	to assist you	5	Human 2	5, 9
3	2	with the	5	Human 2	5, 7, 9
2	2	like a	9	Human 2	3, 11
2	2	you with	3	Human 2	7, 9
4	1	the	7	Human 2	5, 7, 9, 11
4	1	to	7	Human 2	5, 7, 9, 11
4	1	you	7	Human 2	5, 7, 9, 11
3	1	for	7	Human 2	5, 7, 11
3	1	i'm	7	Human 2	3, 7, 9
3	1	over	7	Human 2	5, 7, 11
2	1	and	3	Human 2	5, 7
2	1	hello	3	Human 2	1, 3
2	1	i	3	Human 2	3, 5
2	1	lunch	3	Human 2	9, 11
2	1	phi	3	Human 2	9, 11
2	1	plan	5	Human 2	7, 11
2	1	syncs	3	Human 2	9, 11
2	1	time	3	Human 2	5, 7
2	1	your	3	Human 2	7, 9

