Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	2	. i	13	Human 2	3, 13, 15
3	2	the marathon	5	Human 2	7, 9, 11
2	2	like the	7	Human 2	9, 15
2	2	not overtly	3	Human 2	7, 9
6	1	the	11	Human 2	5, 7, 9, 11, 13, 15
5	1	i	13	Human 2	3, 5, 7, 13, 15
5	1	marathon	9	Human 2	3, 5, 7, 9, 11
4	1	a	13	Human 2	3, 5, 7, 15
4	1	and	7	Human 2	7, 9, 11, 13
4	1	but	13	Human 2	3, 9, 13, 15
4	1	in	7	Human 2	5, 7, 9, 11
3	1	for	5	Human 2	11, 13, 15
3	1	it's	5	Human 2	7, 9, 11
3	1	like	9	Human 2	7, 9, 15
3	1	of	9	Human 2	7, 11, 15
3	1	race	9	Human 2	3, 7, 11
2	1	all	3	Human 2	9, 11
2	1	challenging	3	Human 2	7, 9
2	1	good	3	Human 2	13, 15
2	1	is	3	Human 2	7, 9
2	1	it	3	Human 2	13, 15
2	1	my	3	Human 2	9, 11
2	1	obstacles	7	Human 2	9, 15
2	1	one	3	Human 2	11, 13
2	1	over	3	Human 2	11, 13
2	1	to	7	Human 2	3, 9
2	1	training	3	Human 2	13, 15
2	1	up	11	Human 2	3, 13
2	1	was	9	Human 2	3, 11
2	1	weeks	9	Human 2	3, 11
2	1	you	9	Human 2	5, 13

