Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	2	"white collar"	3	Human 2	4, 6
2	2	comedy and	3	Human 2	10, 12
2	2	is an	3	Human 2	8, 10
2	2	rick and	3	Human 2	10, 12
5	1	a	10	Human 2	1, 2, 4, 8, 10
4	1	for	9	Human 2	4, 6, 10, 12
3	1	an	7	Human 2	4, 8, 10
3	1	is	7	Human 2	4, 8, 10
3	1	manga	5	Human 2	6, 8, 10
3	1	on	8	Human 2	1, 2, 8
3	1	series	5	Human 2	8, 10, 12
2	1	can	5	Human 2	2, 6
2	1	interesting	3	Human 2	10, 12
2	1	its	7	Human 2	6, 12
2	1	netflix	2	Human 2	1, 2
2	1	of	2	Human 2	1, 2
2	1	season	9	Human 2	4, 12
2	1	shows	2	Human 2	1, 2
2	1	some	5	Human 2	2, 6
2	1	with	5	Human 2	6, 10
2	1	you	2	Human 2	1, 2

