Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	8	as an artificial intelligence , i don't have	5	Human 2	3, 7
2	5	, i don't have personal	3	Human 2	7, 9
2	4	to assist you with	7	Human 2	3, 9
4	3	, i don't	9	Human 2	3, 7, 9, 11
2	3	. but i'm	5	Human 2	3, 7
3	2	as an	7	Human 2	3, 7, 9
2	2	help you	5	Human 2	7, 11
2	2	is a	11	Human 2	5, 15
2	2	or work	3	Human 2	7, 9
2	2	you are	9	Human 2	9, 17
5	1	you	15	Human 2	3, 7, 9, 11, 17
4	1	and	13	Human 2	3, 9, 13, 15
4	1	i	9	Human 2	3, 7, 9, 11
4	1	of	9	Human 2	5, 7, 11, 13
4	1	or	9	Human 2	3, 7, 9, 11
4	1	to	15	Human 2	3, 7, 9, 17
3	1	are	9	Human 2	9, 11, 17
3	1	but	9	Human 2	3, 7, 11
3	1	is	11	Human 2	5, 13, 15
3	1	personal	7	Human 2	3, 7, 9
3	1	with	13	Human 2	3, 9, 15
2	1	a	11	Human 2	5, 15
2	1	food	3	Human 2	11, 13
2	1	for	5	Human 2	13, 17
2	1	if	9	Human 2	9, 17
2	1	information	3	Human 2	9, 11
2	1	out	5	Human 2	7, 11
2	1	popular	7	Human 2	11, 17
2	1	szechuan	3	Human 2	13, 15
2	1	tasks	7	Human 2	3, 9
2	1	the	9	Human 2	5, 13
2	1	what	7	Human 2	11, 17

