Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	. did you	13	4	1	Human 1	10, 13
4	4	2	, but	12	10	3	Human 2	3, 5, 11, 12
3	1	2	did you	13	6	2	Human 1	8, 10, 13
2	2	2	their record	13	2	1	Human 1	12, 13
2	2	2	way to	9	6	1	Human 1	4, 9
8	8	1	the	7	10	2	Human 1	4, 6, 7, 8, 9, 10, 11, 13
8	7	1	to	4	10	1	Human 2	3, 4, 5, 6, 7, 8, 9, 12
7	7	1	i	4	10	1	Human 2	3, 4, 6, 9, 10, 11, 12
6	6	1	and	4	9	1	Human 2	3, 4, 5, 7, 9, 11
6	4	1	you	8	11	1	Human 2	3, 8, 9, 10, 11, 13
4	4	1	don't	8	9	1	Human 2	3, 8, 9, 11
4	4	1	your	3	11	1	Human 1	2, 3, 9, 12
3	3	1	here	8	5	1	Human 2	5, 8, 9
3	3	1	in	13	10	2	Human 1	4, 8, 13
3	3	1	that	7	5	1	Human 1	6, 7, 10
3	1	1	way	9	6	2	Human 1	4, 8, 9
2	2	1	catch	11	2	1	Human 1	10, 11
2	2	1	diesel	7	2	1	Human 1	6, 7
2	2	1	drive	9	2	1	Human 1	8, 9
2	2	1	far	13	2	1	Human 1	12, 13
2	2	1	figure	9	4	1	Human 1	6, 9
2	2	1	game	11	2	1	Human 1	10, 11
2	2	1	if	11	4	1	Human 1	8, 11
2	2	1	moped	5	2	1	Human 1	4, 5
2	2	1	on	7	4	1	Human 1	4, 7
2	2	1	out	9	4	1	Human 1	6, 9
2	2	1	sounds	8	4	1	Human 2	5, 8
2	1	1	their	13	2	1	Human 1	12, 13
2	2	1	using	7	2	1	Human 1	6, 7
2	2	1	warriors	11	2	1	Human 1	10, 11

