Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	i think you'd	5	Human 2	9, 13
2	3	nutrition and health	5	Human 2	9, 13
3	2	i think	5	Human 2	9, 11, 13
2	2	! i	5	Human 2	7, 11
2	2	a great	3	Human 2	5, 7
2	2	food that	3	Human 2	11, 13
5	1	a	11	Human 2	3, 5, 7, 11, 13
4	1	and	9	Human 2	5, 7, 9, 13
4	1	that	11	Human 2	3, 9, 11, 13
4	1	the	7	Human 2	7, 9, 11, 13
4	1	would	7	Human 2	7, 9, 11, 13
4	1	you	7	Human 2	1, 3, 5, 7
3	1	could	5	Human 2	7, 9, 11
3	1	definitely	9	Human 2	3, 7, 11
3	1	food	5	Human 2	9, 11, 13
3	1	forever	7	Human 2	7, 9, 13
3	1	great	7	Human 2	5, 7, 11
3	1	one	5	Human 2	9, 11, 13
3	1	to	9	Human 2	3, 9, 11
2	1	are	5	Human 2	1, 5
2	1	breakfast	3	Human 2	3, 5
2	1	can	3	Human 2	3, 5
2	1	in	7	Human 2	5, 11
2	1	want	5	Human 2	9, 13
2	1	your	11	Human 2	3, 13

