Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	8	and that civilization is coming to attack earth	3	Human 2	11, 13
2	3	between humans and	3	Human 2	5, 7
3	2	the alien	7	Human 2	9, 11, 15
2	2	, how	3	Human 2	1, 3
2	2	about the	3	Human 2	5, 7
2	2	alien civilization	11	Human 2	5, 15
2	2	you want	3	Human 2	9, 11
6	1	and	11	Human 2	5, 7, 9, 11, 13, 15
6	1	the	11	Human 2	5, 7, 9, 11, 13, 15
5	1	i'm	11	Human 2	3, 5, 9, 11, 13
4	1	to	11	Human 2	3, 9, 11, 13
3	1	all	9	Human 2	7, 9, 15
3	1	for	9	Human 2	3, 9, 11
3	1	is	13	Human 2	1, 11, 13
3	1	it's	5	Human 2	3, 5, 7
3	1	you	9	Human 2	3, 9, 11
2	1	book	11	Human 2	5, 15
2	1	but	3	Human 2	7, 9
2	1	dun	3	Human 2	11, 13
2	1	good	5	Human 2	3, 7
2	1	i	5	Human 2	3, 7
2	1	spoilers	3	Human 2	13, 15
2	1	very	9	Human 2	7, 15
2	1	with	3	Human 2	3, 5
2	1	your	9	Human 2	1, 9

