Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	2	i tried	5	Human 2	9, 11, 13
2	2	before ,	3	Human 2	7, 9
2	2	i was	3	Human 2	11, 13
2	2	ready for	5	Human 2	7, 11
5	1	for	9	Human 2	3, 5, 7, 9, 11
4	1	skydiving	7	Human 2	3, 5, 7, 9
3	1	before	5	Human 2	7, 9, 11
3	1	i	5	Human 2	9, 11, 13
3	1	i'm	9	Human 2	5, 7, 13
3	1	it	7	Human 2	7, 9, 13
2	1	a	5	Human 2	7, 11
2	1	and	3	Human 2	11, 13
2	1	definitely	3	Human 2	11, 13
2	1	first	9	Human 2	5, 13
2	1	i've	5	Human 2	3, 7
2	1	that	3	Human 2	11, 13
2	1	the	9	Human 2	5, 13
2	1	was	3	Human 2	11, 13
2	1	you	7	Human 2	1, 7

