Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	. have you	5	Human 2	7, 11
2	3	i'm ready for	3	Human 2	3, 5
3	2	for a	9	Human 2	5, 9, 13
2	2	, but	5	Human 2	9, 13
2	2	before ?	5	Human 2	7, 11
2	2	i tried	5	Human 2	9, 13
2	2	i was	3	Human 2	9, 11
2	2	to do	3	Human 2	9, 11
4	1	a	9	Human 2	5, 9, 11, 13
4	1	i	7	Human 2	7, 9, 11, 13
4	1	skydiving	7	Human 2	3, 5, 7, 9
4	1	you	11	Human 2	1, 7, 9, 11
3	1	but	5	Human 2	9, 11, 13
3	1	i'm	7	Human 2	3, 5, 9
3	1	is	9	Human 2	3, 5, 11
3	1	it	7	Human 2	7, 9, 13
3	1	to	5	Human 2	9, 11, 13
3	1	was	5	Human 2	9, 11, 13
2	1	before	5	Human 2	7, 11
2	1	definitely	3	Human 2	11, 13
2	1	done	5	Human 2	7, 11
2	1	once	5	Human 2	9, 13
2	1	scared	5	Human 2	9, 13
2	1	that	3	Human 2	11, 13
2	1	the	11	Human 2	3, 13
2	1	too	3	Human 2	3, 5

