Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	9	and lots games today play will we doing ?	5	Human 2	11, 15
2	6	last season though haha super fan	3	Human 2	11, 13
3	5	lots games today play will	5	Human 2	11, 13, 15
4	2	games today	7	Human 2	9, 11, 13, 15
2	2	i'm just	3	Human 2	5, 7
2	2	the and	3	Human 2	9, 11
2	2	today ?	5	Human 2	5, 9
5	1	doing	11	Human 2	5, 9, 11, 13, 15
5	1	lots	9	Human 2	7, 9, 11, 13, 15
4	1	and	9	Human 2	7, 9, 11, 15
4	1	games	7	Human 2	9, 11, 13, 15
4	1	i'm	11	Human 2	3, 5, 7, 13
4	1	play	7	Human 2	9, 11, 13, 15
4	1	the	7	Human 2	9, 11, 13, 15
4	1	will	9	Human 2	7, 11, 13, 15
4	1	you	9	Human 2	5, 7, 11, 13
3	1	are	7	Human 2	5, 9, 11
3	1	i	11	Human 2	5, 11, 15
3	1	though	5	Human 2	9, 11, 13
3	1	we	7	Human 2	9, 11, 15
3	1	what	5	Human 2	5, 7, 9
2	1	be	5	Human 2	3, 7
2	1	did	3	Human 2	11, 13
2	1	love	3	Human 2	13, 15
2	1	not	3	Human 2	11, 13
2	1	survivor	3	Human 2	13, 15
2	1	watch	3	Human 2	11, 13

