Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	2	that .	9	5	1	Human 1	8, 9, 12
2	2	2	a little	11	6	1	Human 1	6, 11
2	2	2	be a	13	8	1	Human 1	6, 13
2	2	2	idea !	7	2	1	Human 1	6, 7
2	2	2	not sure	9	2	1	Human 1	8, 9
2	2	2	we can	8	6	1	Human 2	3, 8
9	9	1	for	7	14	2	Human 1	2, 4, 7, 8, 9, 11, 12, 13, 15
7	7	1	i	7	9	2	Human 1	4, 6, 7, 8, 10, 11, 12
7	7	1	the	7	14	3	Human 1	2, 4, 6, 7, 9, 11, 15
6	3	1	a	6	11	1	Human 2	5, 6, 11, 12, 13, 15
6	6	1	to	5	12	2	Human 1	2, 4, 5, 7, 11, 13
6	6	1	you	2	13	1	Human 2	1, 2, 3, 11, 12, 13
5	5	1	and	5	12	2	Human 1	2, 4, 5, 11, 13
5	5	1	do	6	11	2	Human 2	3, 5, 6, 9, 13
5	3	1	we	8	13	2	Human 2	3, 5, 8, 9, 15
5	5	1	will	7	10	1	Human 1	6, 7, 9, 11, 15
4	2	1	be	7	8	1	Human 1	6, 7, 11, 13
4	2	1	can	11	10	1	Human 2	3, 8, 11, 12
4	4	1	have	4	5	1	Human 2	3, 4, 5, 7
4	2	1	that	9	5	1	Human 1	8, 9, 11, 12
4	4	1	would	5	10	1	Human 1	2, 5, 10, 11
3	3	1	about	9	7	1	Human 1	8, 9, 14
3	3	1	but	10	3	1	Human 2	9, 10, 11
3	3	1	might	6	5	1	Human 2	5, 6, 9
3	1	1	sure	12	5	1	Human 1	8, 9, 12
3	3	1	trip	5	6	1	Human 1	2, 5, 7
2	2	1	are	15	4	1	Human 1	12, 15
2	2	1	getting	15	4	1	Human 1	12, 15
2	2	1	great	7	2	1	Human 1	6, 7
2	2	1	not	9	2	1	Human 1	8, 9
2	2	1	think	11	2	1	Human 1	10, 11
2	2	1	time	15	4	1	Human 1	12, 15
2	2	1	traffic	11	6	1	Human 1	6, 11
2	2	1	work	11	4	1	Human 1	8, 11

