Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	2	. it	3	Human 2	11, 13
2	2	feel like	7	Human 2	5, 11
2	2	good that	3	Human 2	5, 7
2	2	need help	7	Human 2	3, 9
2	2	you are	3	Human 2	5, 7
5	1	they	9	Human 2	5, 7, 9, 11, 13
4	1	don't	9	Human 2	5, 9, 11, 13
4	1	i	9	Human 2	5, 9, 11, 13
3	1	and	7	Human 2	7, 11, 13
3	1	have	9	Human 2	5, 9, 13
3	1	that	9	Human 2	5, 7, 13
3	1	the	9	Human 2	5, 7, 13
3	1	to	9	Human 2	5, 11, 13
3	1	you	5	Human 2	3, 5, 7
2	1	be	3	Human 2	11, 13
2	1	because	5	Human 2	5, 9
2	1	friendship	3	Human 2	5, 7
2	1	it	3	Human 2	11, 13
2	1	it's	9	Human 2	5, 13
2	1	like	7	Human 2	5, 11
2	1	out	5	Human 2	7, 11
2	1	that's	5	Human 2	7, 11
2	1	their	3	Human 2	7, 9
2	1	want	5	Human 2	7, 11
2	1	when	3	Human 2	11, 13

