Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	7	i'm phi , an artificial intelligence and	5	Human 2	7, 11
3	4	an artificial intelligence and	7	Human 2	5, 7, 11
2	4	challenges like spartan races	7	Human 2	7, 13
3	3	phi , an	9	Human 2	3, 7, 11
2	3	. however ,	9	Human 2	3, 11
2	3	and i don't	5	Human 2	3, 7
2	3	spartan races .	3	Human 2	11, 13
4	2	phi ,	9	Human 2	3, 5, 7, 11
3	2	and i	7	Human 2	3, 7, 9
3	2	i'm phi	5	Human 2	7, 9, 11
2	2	, and	13	Human 2	3, 15
2	2	, i	7	Human 2	5, 11
2	2	, or	3	Human 2	5, 7
2	2	activities ,	7	Human 2	5, 11
2	2	for obstacle-based	3	Human 2	13, 15
2	2	hello !	5	Human 2	1, 5
2	2	i am	3	Human 2	3, 5
2	2	i can	5	Human 2	11, 15
6	1	and	13	Human 2	3, 5, 7, 9, 11, 15
4	1	spartan	7	Human 2	7, 9, 11, 13
3	1	can	5	Human 2	11, 13, 15
3	1	for	5	Human 2	11, 13, 15
3	1	in	11	Human 2	5, 7, 15
3	1	or	7	Human 2	5, 7, 11
3	1	you	5	Human 2	11, 13, 15
2	1	any	7	Human 2	5, 11
2	1	as	3	Human 2	3, 5
2	1	do	3	Human 2	3, 5
2	1	events	7	Human 2	5, 11
2	1	marathons	3	Human 2	7, 9
2	1	not	5	Human 2	5, 9
2	1	physical	3	Human 2	5, 7
2	1	training	3	Human 2	13, 15

