Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	people in the area	11	2	1	Human 1	10, 11
3	3	2	it's a	7	8	1	Human 1	6, 7, 13
2	2	2	. how	5	4	1	Human 1	2, 5
2	2	2	i don't	11	2	1	Human 1	10, 11
2	2	2	some people	11	4	1	Human 1	8, 11
2	2	2	you ?	5	4	1	Human 1	2, 5
6	3	1	it's	6	11	1	Human 2	3, 6, 7, 8, 11, 13
6	4	1	you	5	11	2	Human 1	2, 4, 5, 9, 10, 12
5	5	1	and	10	9	3	Human 2	5, 7, 9, 10, 13
5	5	1	for	3	7	1	Human 1	2, 3, 6, 7, 8
5	5	1	good	3	10	1	Human 1	2, 3, 7, 8, 11
5	4	1	the	8	9	1	Human 2	5, 8, 10, 11, 13
5	5	1	to	3	12	1	Human 1	2, 3, 9, 11, 13
4	2	1	a	9	8	1	Human 1	6, 7, 9, 13
4	3	1	i	8	9	1	Human 2	3, 8, 10, 11
4	2	1	in	11	6	2	Human 1	8, 10, 11, 13
3	1	1	how	3	4	1	Human 1	2, 3, 5
3	3	1	of	9	8	2	Human 1	2, 6, 9
3	3	1	place	9	4	2	Human 1	6, 8, 9
3	3	1	really	6	4	1	Human 2	5, 6, 8
3	2	1	some	8	7	1	Human 2	5, 8, 11
2	2	1	any	11	2	1	Human 1	10, 11
2	2	1	canada	9	2	1	Human 1	8, 9
2	2	1	cold	7	2	1	Human 1	6, 7
2	2	1	has	9	2	1	Human 1	8, 9
2	2	1	hi	1	2	1	Human 1	0, 1
2	2	1	hosting	11	2	1	Human 1	10, 11
2	2	1	interesting	9	6	1	Human 1	4, 9
2	2	1	is	9	8	1	Human 1	2, 9
2	2	1	it	9	2	1	Human 1	8, 9
2	2	1	kingyo	9	2	1	Human 1	8, 9
2	2	1	know	11	2	1	Human 1	10, 11
2	2	1	on	8	4	1	Human 2	5, 8
2	2	1	that	8	6	1	Human 2	3, 8
2	2	1	though	7	2	1	Human 1	6, 7
2	2	1	time	7	2	1	Human 1	6, 7
2	2	1	you're	8	6	1	Human 2	3, 8

