Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	a high school dropout	3	Human 2	9, 11
2	4	working as a surgeon	3	Human 2	11, 13
2	2	i was	13	Human 2	5, 17
2	2	of the	15	Human 2	5, 19
2	2	the time	3	Human 2	5, 7
6	1	i'm	11	Human 2	3, 5, 7, 9, 11, 13
5	1	i	17	Human 2	3, 5, 15, 17, 19
4	1	a	7	Human 2	9, 11, 13, 15
4	1	it	19	Human 2	1, 15, 17, 19
4	1	was	15	Human 2	5, 7, 17, 19
4	1	you	9	Human 2	11, 15, 17, 19
3	1	for	5	Human 2	15, 17, 19
3	1	just	17	Human 2	3, 5, 19
3	1	of	15	Human 2	5, 15, 19
3	1	school	11	Human 2	9, 11, 19
3	1	surgeon	9	Human 2	11, 13, 19
3	1	the	15	Human 2	5, 7, 19
3	1	too	9	Human 2	7, 11, 15
3	1	working	9	Human 2	5, 11, 13
2	1	about	17	Human 2	3, 19
2	1	all	3	Human 2	5, 7
2	1	but	3	Human 2	15, 17
2	1	can	5	Human 2	15, 19
2	1	in	7	Human 2	11, 17
2	1	that	3	Human 2	17, 19
2	1	think	5	Human 2	15, 19
2	1	though	3	Human 2	17, 19
2	1	thought	3	Human 2	17, 19

