Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	8	count of 25 seems a bit arbitrary without	7	Human 2	5, 11
2	4	, so i don't	7	Human 2	7, 13
2	3	i don't have	7	Human 2	7, 13
2	3	i'm phi ,	3	Human 2	13, 15
3	2	i don't	9	Human 2	7, 13, 15
2	2	. the	3	Human 2	9, 11
2	2	different people	5	Human 2	5, 9
2	2	language model	3	Human 2	13, 15
2	2	you might	3	Human 2	3, 5
3	1	a	9	Human 2	3, 5, 11
3	1	i	9	Human 2	7, 13, 15
3	1	i'm	9	Human 2	7, 13, 15
3	1	might	5	Human 2	3, 5, 7
3	1	of	7	Human 2	5, 9, 11
3	1	or	9	Human 2	7, 13, 15
3	1	people	5	Human 2	5, 7, 9
3	1	the	7	Human 2	5, 9, 11
2	1	an	9	Human 2	7, 15
2	1	and	7	Human 2	3, 9
2	1	australia	3	Human 2	7, 9
2	1	hol	5	Human 2	5, 9
2	1	interactions	7	Human 2	3, 9
2	1	meet	3	Human 2	5, 7
2	1	to	5	Human 2	5, 9
2	1	you	3	Human 2	3, 5

