Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
5	5	2	i don't	10	11	2	Human 2	3, 5, 10, 11, 13
2	2	2	. it	8	2	1	Human 2	7, 8
2	2	2	in the	10	6	1	Human 2	5, 10
2	2	2	some people	9	2	1	Human 1	8, 9
2	2	2	this place	8	2	1	Human 2	7, 8
9	9	1	you	3	11	1	Human 1	2, 3, 4, 5, 7, 9, 10, 11, 12
6	6	1	for	3	8	1	Human 1	2, 3, 6, 7, 8, 9
6	3	1	i	8	11	2	Human 2	3, 5, 8, 10, 11, 13
6	5	1	the	8	9	1	Human 2	5, 8, 9, 10, 11, 13
5	5	1	have	4	9	1	Human 2	3, 4, 5, 9, 11
4	4	1	and	10	9	1	Human 2	5, 10, 11, 13
4	2	1	in	8	9	1	Human 2	5, 8, 10, 13
4	2	1	people	10	4	1	Human 1	8, 9, 10, 11
4	4	1	to	5	12	1	Human 1	2, 5, 11, 13
3	3	1	are	7	8	1	Human 1	2, 7, 9
3	3	1	do	5	7	1	Human 1	4, 5, 10
3	3	1	good	9	8	2	Human 1	2, 8, 9
3	1	1	it	9	3	1	Human 2	7, 8, 9
3	3	1	it's	9	4	2	Human 1	6, 8, 9
3	3	1	of	7	6	2	Human 1	2, 6, 7
3	1	1	place	7	3	1	Human 1	6, 7, 8
3	3	1	really	7	3	1	Human 1	6, 7, 8
3	1	1	this	7	3	1	Human 1	6, 7, 8
2	2	1	attend	13	2	1	Human 1	12, 13
2	2	1	cold	7	2	1	Human 1	6, 7
2	2	1	conference	9	2	1	Human 1	8, 9
2	2	1	hi	1	2	1	Human 1	0, 1
2	2	1	interesting	7	4	1	Human 1	4, 7
2	2	1	out	11	10	1	Human 1	2, 11
2	2	1	plans	5	2	1	Human 1	4, 5
2	2	1	recall	11	2	1	Human 1	10, 11
2	1	1	some	9	2	1	Human 1	8, 9
2	2	1	thankful	3	2	1	Human 1	2, 3
2	2	1	that	9	2	1	Human 1	8, 9
2	2	1	what	7	2	1	Human 1	6, 7
2	2	1	work	13	4	1	Human 1	10, 13
2	2	1	you're	8	6	1	Human 2	3, 8

