Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	i'm just an ai	5	Human 2	7, 11
2	2	, i	7	Human 2	7, 13
4	1	a	11	Human 2	3, 7, 9, 13
4	1	i	7	Human 2	7, 9, 11, 13
3	1	and	7	Human 2	5, 9, 11
3	1	i'm	7	Human 2	5, 7, 11
3	1	is	13	Human 2	1, 3, 13
3	1	it's	9	Human 2	5, 9, 13
3	1	to	11	Human 2	3, 5, 13
3	1	you	7	Human 2	3, 7, 9
2	1	do	9	Human 2	3, 11
2	1	for	9	Human 2	5, 13
2	1	great	11	Human 2	3, 13
2	1	have	5	Human 2	7, 11
2	1	how	9	Human 2	1, 9
2	1	like	7	Human 2	3, 9
2	1	or	5	Human 2	7, 11
2	1	racquetball	5	Human 2	9, 13
2	1	think	11	Human 2	3, 13
2	1	with	3	Human 2	7, 9

