Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	how have you been practicing self-care	3	Human 2	9, 11
2	6	that's great to hear that you	3	Human 2	11, 13
3	4	great to hear that	5	Human 2	9, 11, 13
2	3	that you have	5	Human 2	13, 17
3	2	have you	5	Human 2	7, 9, 11
3	2	that's great	5	Human 2	11, 13, 15
2	2	! how	3	Human 2	7, 9
2	2	mental health	3	Human 2	13, 15
2	2	this year	5	Human 2	7, 11
2	2	what about	3	Human 2	13, 15
2	2	year ?	7	Human 2	1, 7
2	2	you've been	5	Human 2	5, 9
2	2	😅 that's	3	Human 2	15, 17
8	1	you	17	Human 2	1, 3, 5, 7, 9, 11, 13, 17
6	1	great	13	Human 2	5, 9, 11, 13, 15, 17
6	1	have	15	Human 2	3, 7, 9, 11, 13, 17
5	1	and	13	Human 2	3, 5, 7, 13, 15
5	1	for	15	Human 2	3, 7, 9, 15, 17
5	1	that's	11	Human 2	7, 11, 13, 15, 17
5	1	the	17	Human 2	1, 7, 9, 11, 17
4	1	how	7	Human 2	7, 9, 11, 13
4	1	this	11	Human 2	1, 7, 9, 11
4	1	to	11	Human 2	3, 9, 11, 13
4	1	year	11	Human 2	1, 5, 7, 11
3	1	about	11	Human 2	5, 13, 15
3	1	very	13	Human 2	3, 5, 15
3	1	what	15	Human 2	1, 13, 15
3	1	with	9	Human 2	3, 7, 11
2	1	a	3	Human 2	3, 5
2	1	be	15	Human 2	3, 17
2	1	can	3	Human 2	3, 5
2	1	is	11	Human 2	5, 15
2	1	work	7	Human 2	7, 13

