Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	2	! just	17	14	1	Human 1	4, 17
2	2	2	animal names	9	2	1	Human 1	8, 9
2	2	2	haha ,	17	10	1	Human 1	8, 17
2	2	2	it ?	16	12	1	Human 2	5, 16
2	2	2	naming conventions	9	2	1	Human 1	8, 9
7	7	1	a	5	13	1	Human 1	4, 5, 7, 9, 11, 13, 16
6	6	1	to	5	10	1	Human 1	4, 5, 6, 7, 11, 13
5	5	1	the	9	12	2	Human 1	6, 8, 9, 13, 17
4	4	1	i	16	14	3	Human 2	3, 7, 9, 16
4	4	1	i'm	7	6	2	Human 1	4, 6, 7, 9
4	4	1	is	10	4	1	Human 2	9, 10, 11, 12
4	4	1	me	8	13	1	Human 2	5, 8, 11, 17
4	4	1	some	6	7	1	Human 2	5, 6, 7, 11
4	4	1	that	12	12	1	Human 2	5, 12, 15, 16
3	3	1	about	17	6	2	Human 1	12, 16, 17
3	3	1	headache	5	8	1	Human 1	4, 5, 11
3	3	1	in	16	8	2	Human 2	9, 13, 16
3	3	1	your	17	16	2	Human 1	2, 4, 17
2	2	1	ai	17	2	1	Human 1	16, 17
2	2	1	basketball	7	4	1	Human 1	4, 7
2	1	1	it	16	12	1	Human 2	5, 16
2	2	1	more	17	10	1	Human 1	8, 17
2	2	1	of	16	10	1	Human 2	7, 16
2	2	1	see	7	2	1	Human 1	6, 7
2	2	1	these	9	2	1	Human 1	8, 9
2	2	1	wall-e	17	2	1	Human 1	16, 17
2	2	1	with	11	4	1	Human 1	8, 11

