Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	eggs and hash browns	5	2	1	Human 1	4, 5
2	2	3	. if you	13	8	1	Human 1	6, 13
2	2	3	would be a	9	2	1	Human 1	8, 9
3	3	2	, which	9	8	2	Human 1	2, 8, 9
3	1	2	if you	9	8	1	Human 1	6, 9, 13
3	3	2	the day	3	4	1	Human 1	2, 3, 5
2	2	2	do you	12	8	1	Human 2	5, 12
2	2	2	i think	13	6	1	Human 1	8, 13
2	2	2	right .	13	12	1	Human 1	2, 13
2	2	2	yeah ,	13	6	1	Human 1	8, 13
2	2	2	you could	13	8	1	Human 1	6, 13
8	4	1	you	6	13	3	Human 2	1, 3, 5, 6, 9, 11, 12, 13
7	6	1	i	3	12	1	Human 1	2, 3, 4, 7, 8, 10, 13
6	6	1	a	5	12	1	Human 1	2, 5, 8, 9, 11, 13
5	3	1	and	7	11	1	Human 1	4, 5, 7, 13, 14
5	5	1	food	9	9	1	Human 1	6, 9, 12, 13, 14
5	5	1	i'm	7	10	2	Human 1	2, 4, 7, 8, 11
5	2	1	the	8	13	1	Human 1	2, 3, 5, 8, 14
4	4	1	are	14	14	3	Human 2	1, 5, 11, 14
4	4	1	great	3	8	1	Human 1	2, 3, 5, 9
4	4	1	is	14	12	3	Human 2	3, 9, 11, 14
4	4	1	that	8	6	1	Human 2	7, 8, 9, 12
4	4	1	that's	6	11	1	Human 2	3, 6, 9, 13
3	1	1	be	9	4	2	Human 1	6, 8, 9
3	3	1	breakfast	3	4	1	Human 1	2, 3, 5
3	3	1	have	14	10	2	Human 2	5, 7, 14
3	3	1	it	11	6	2	Human 1	6, 10, 11
3	3	1	like	12	3	1	Human 2	11, 12, 13
3	3	1	one	9	4	2	Human 1	6, 8, 9
3	3	1	or	8	4	2	Human 2	5, 7, 8
3	3	1	soylent	9	4	1	Human 1	8, 9, 11
3	1	1	would	9	4	2	Human 1	6, 8, 9
2	2	1	eat	9	4	1	Human 1	6, 9
2	2	1	had	9	6	1	Human 1	4, 9
2	2	1	just	7	6	1	Human 1	2, 7
2	2	1	only	9	4	1	Human 1	6, 9
2	2	1	other	11	4	1	Human 1	8, 11
2	2	1	question	9	2	1	Human 1	8, 9
2	2	1	to	8	6	1	Human 2	3, 8
2	2	1	try	14	2	1	Human 2	13, 14
2	2	1	want	13	6	1	Human 1	8, 13

