Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	3	for the christmas	7	Human 2	5, 7, 11
2	3	i would love	3	Human 2	7, 9
4	2	the christmas	7	Human 2	5, 7, 9, 11
3	2	i would	5	Human 2	7, 9, 11
2	2	as well	3	Human 2	7, 9
2	2	love that	3	Human 2	9, 11
7	1	for	13	Human 2	3, 5, 7, 9, 11, 13, 15
6	1	the	13	Human 2	3, 5, 7, 9, 11, 15
5	1	would	11	Human 2	3, 7, 9, 11, 13
5	1	you	15	Human 2	1, 3, 11, 13, 15
4	1	i	9	Human 2	7, 9, 11, 15
4	1	that	9	Human 2	5, 9, 11, 13
4	1	to	9	Human 2	7, 9, 13, 15
3	1	about	11	Human 2	5, 11, 15
3	1	and	11	Human 2	5, 9, 15
2	1	but	7	Human 2	5, 11
2	1	can	3	Human 2	11, 13
2	1	fun	3	Human 2	3, 5
2	1	have	3	Human 2	3, 5
2	1	is	3	Human 2	7, 9
2	1	my	9	Human 2	7, 15
2	1	plan	3	Human 2	5, 7
2	1	sure	3	Human 2	11, 13
2	1	there	5	Human 2	1, 5
2	1	trip	3	Human 2	3, 5

