Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	, so i don't	5	Human 2	3, 7
2	3	i'm phi ,	5	Human 2	3, 7
3	2	, i	5	Human 2	5, 7, 9
2	2	! just	5	Human 2	5, 9
2	2	, or	9	Human 2	3, 11
2	2	machine learning	5	Human 2	11, 15
2	2	neurips is	3	Human 2	13, 15
5	1	the	9	Human 2	7, 9, 11, 13, 15
4	1	and	11	Human 2	5, 11, 13, 15
4	1	i	7	Human 2	3, 5, 7, 9
4	1	is	11	Human 2	5, 11, 13, 15
4	1	neurips	7	Human 2	11, 13, 15, 17
3	1	a	9	Human 2	5, 9, 13
3	1	i'm	5	Human 2	3, 5, 7
3	1	machine	5	Human 2	11, 13, 15
3	1	or	9	Human 2	3, 7, 11
2	1	about	3	Human 2	13, 15
2	1	ai	5	Human 2	3, 7
2	1	all	3	Human 2	13, 15
2	1	an	15	Human 2	3, 17
2	1	basketball	3	Human 2	5, 7
2	1	day	3	Human 2	3, 5
2	1	from	5	Human 2	13, 17
2	1	information	7	Human 2	5, 11
2	1	of	3	Human 2	9, 11
2	1	processing	7	Human 2	5, 11
2	1	see	3	Human 2	7, 9
2	1	that	5	Human 2	13, 17
2	1	to	9	Human 2	5, 13
2	1	well	5	Human 2	5, 9
2	1	with	5	Human 2	5, 9

