Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	be one where you can	3	Human 2	13, 15
2	5	zipline from tree to tree	3	Human 2	13, 15
2	4	just miss her .	3	Human 2	5, 7
2	3	i'm sad to	3	Human 2	5, 7
2	3	your catfood dish	3	Human 2	5, 7
3	2	i'm sad	5	Human 2	3, 5, 7
2	2	. i'm	5	Human 2	7, 11
2	2	i miss	5	Human 2	3, 7
2	2	there should	3	Human 2	13, 15
5	1	and	11	Human 2	5, 7, 11, 13, 15
5	1	you	15	Human 2	1, 3, 7, 13, 15
4	1	i	9	Human 2	3, 7, 9, 11
4	1	just	11	Human 2	5, 7, 11, 15
3	1	there	7	Human 2	9, 13, 15
2	1	are	9	Human 2	1, 9
2	1	it	7	Human 2	5, 11
2	1	would	5	Human 2	7, 11

