Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	10	james i will not check you live inside the game	3	Human 2	11, 13
2	5	hope the weather will be	5	Human 2	5, 9
3	4	nice to meet you	5	Human 2	1, 3, 5
3	3	james i will	7	Human 2	7, 11, 13
4	2	james i	7	Human 2	7, 9, 11, 13
3	2	i'm james	5	Human 2	3, 5, 7
3	2	nice to	5	Human 2	1, 3, 5
3	2	will be	5	Human 2	5, 7, 9
2	2	, i'm	7	Human 2	1, 7
2	2	too ,	3	Human 2	5, 7
2	2	you live	3	Human 2	11, 13
6	1	james	11	Human 2	3, 5, 7, 9, 11, 13
6	1	you	13	Human 2	1, 3, 5, 9, 11, 13
5	1	i	9	Human 2	5, 7, 9, 11, 13
5	1	i'm	9	Human 2	1, 3, 5, 7, 9
3	1	too	5	Human 2	3, 5, 7
2	1	then	5	Human 2	9, 13

