Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	is about a	7	Human 2	4, 10
2	3	the first season	3	Human 2	10, 12
3	2	i like	7	Human 2	2, 6, 8
2	2	! i	3	Human 2	6, 8
2	2	white collar	4	Human 2	1, 4
7	1	i	12	Human 2	1, 2, 4, 6, 8, 10, 12
4	1	and	7	Human 2	6, 8, 10, 12
4	1	is	9	Human 2	2, 4, 8, 10
4	1	shows	8	Human 2	1, 2, 6, 8
3	1	a	10	Human 2	1, 4, 10
3	1	about	7	Human 2	4, 6, 10
3	1	daredevil	9	Human 2	2, 8, 10
3	1	man	7	Human 2	4, 8, 10
3	1	of	12	Human 2	1, 8, 12
3	1	the	5	Human 2	8, 10, 12
2	1	favorite	7	Human 2	2, 8
2	1	good	9	Human 2	4, 12
2	1	have	7	Human 2	4, 10
2	1	in	7	Human 2	4, 10
2	1	my	7	Human 2	2, 8
2	1	see	5	Human 2	6, 10
2	1	you	10	Human 2	1, 10

