Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	5	have you seen baby yoda	17	8	1	Human 1	10, 17
2	2	4	. have you seen	15	6	1	Human 1	10, 15
2	2	3	! what about	7	4	1	Human 1	4, 7
2	2	3	life and start	5	2	1	Human 1	4, 5
2	2	3	oddly enough ,	9	2	1	Human 1	8, 9
2	2	3	the new year	5	2	1	Human 1	4, 5
2	2	3	this month ?	3	2	1	Human 1	2, 3
2	2	3	trying to organize	7	4	1	Human 1	4, 7
2	2	3	your favorite show	13	2	1	Human 1	12, 13
3	1	2	! what	7	6	2	Human 1	2, 4, 7
3	2	2	baby yoda	11	8	1	Human 1	10, 11, 17
2	2	2	catch pokémon	9	2	1	Human 1	8, 9
2	2	2	i also	11	4	1	Human 1	8, 11
2	2	2	right now	13	2	1	Human 1	12, 13
2	2	2	stray cat	15	2	1	Human 1	14, 15
2	2	2	the cutest	11	2	1	Human 1	10, 11
2	2	2	think pikachu	11	2	1	Human 1	10, 11
2	2	2	unwind ?	7	2	1	Human 1	6, 7
2	2	2	year ready	5	2	1	Human 1	4, 5
11	8	1	you	3	16	1	Human 1	2, 3, 4, 5, 6, 7, 9, 10, 15, 16, 17
8	5	1	the	4	13	1	Human 2	3, 4, 5, 7, 9, 10, 11, 15
7	7	1	are	5	16	1	Human 1	2, 5, 7, 9, 14, 15, 17
7	5	1	pikachu	5	16	1	Human 1	2, 5, 7, 10, 11, 13, 17
7	6	1	to	7	11	3	Human 1	2, 4, 6, 7, 8, 10, 12
6	4	1	unwind	9	12	1	Human 1	6, 7, 9, 11, 13, 17
5	3	1	and	9	12	1	Human 1	4, 5, 9, 14, 15
5	2	1	what	7	11	3	Human 1	2, 4, 6, 7, 12
4	1	1	baby	15	8	1	Human 1	10, 11, 15, 17
4	1	1	have	16	8	1	Human 1	10, 15, 16, 17
4	3	1	i	11	7	2	Human 1	8, 10, 11, 14
4	4	1	name	2	10	1	Human 2	1, 2, 3, 10
3	1	1	also	9	4	1	Human 1	8, 9, 11
3	3	1	cat	15	4	1	Human 1	14, 15, 17
3	3	1	nice	3	4	1	Human 1	2, 3, 5
3	1	1	now	13	6	2	Human 1	8, 12, 13
3	1	1	organize	5	4	1	Human 1	4, 5, 7
3	1	1	right	15	4	1	Human 1	12, 13, 15
3	3	1	watch	13	6	1	Human 1	12, 13, 17
3	3	1	when	8	3	1	Human 2	7, 8, 9
3	1	1	your	12	13	1	Human 2	1, 12, 13
2	2	1	better	17	2	1	Human 1	16, 17
2	1	1	catch	9	2	1	Human 1	8, 9
2	2	1	cats	17	2	1	Human 1	16, 17
2	2	1	exotic	9	2	1	Human 1	8, 9
2	2	1	just	8	6	1	Human 2	3, 8
2	2	1	more	9	2	1	Human 1	8, 9
2	2	1	of	14	6	1	Human 2	9, 14
2	1	1	think	11	2	1	Human 1	10, 11
2	2	1	travel	9	2	1	Human 1	8, 9
2	2	1	videos	15	2	1	Human 1	14, 15

