Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	2	few days	5	Human 2	13, 17
2	2	for the	9	Human 2	9, 17
2	2	i have	9	Human 2	9, 17
2	2	long distances	3	Human 2	13, 15
2	2	not i	3	Human 2	11, 13
6	1	for	13	Human 2	5, 7, 9, 13, 15, 17
5	1	have	13	Human 2	5, 9, 13, 15, 17
5	1	you	13	Human 2	3, 5, 7, 9, 15
4	1	i	9	Human 2	9, 11, 13, 17
4	1	long	9	Human 2	9, 13, 15, 17
4	1	the	13	Human 2	5, 7, 9, 17
3	1	not	7	Human 2	7, 11, 13
2	1	fun	3	Human 2	5, 7
2	1	haha	3	Human 2	11, 13
2	1	like	7	Human 2	7, 13
2	1	marathons	3	Human 2	15, 17
2	1	one	13	Human 2	5, 17
2	1	run	9	Human 2	9, 17
2	1	that	3	Human 2	5, 7

