Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	i've never been	3	Human 2	11, 13
2	2	! i	3	Human 2	13, 15
2	2	. i	3	Human 2	9, 11
2	2	are you	5	Human 2	3, 7
2	2	but i	3	Human 2	9, 11
2	2	i'm good	3	Human 2	5, 7
2	2	love to	7	Human 2	5, 11
2	2	of the	7	Human 2	5, 11
5	1	i	11	Human 2	5, 9, 11, 13, 15
4	1	i'm	7	Human 2	3, 5, 7, 9
4	1	of	11	Human 2	5, 11, 13, 15
4	1	to	7	Human 2	5, 7, 9, 11
3	1	a	7	Human 2	9, 13, 15
3	1	and	11	Human 2	5, 13, 15
3	1	i've	9	Human 2	5, 11, 13
3	1	the	11	Human 2	5, 11, 15
3	1	there	15	Human 2	1, 9, 15
3	1	you	11	Human 2	3, 7, 13
2	1	about	5	Human 2	9, 13
2	1	for	7	Human 2	9, 15
2	1	going	3	Human 2	7, 9
2	1	it	3	Human 2	11, 13
2	1	visit	3	Human 2	11, 13
2	1	your	9	Human 2	5, 13

