Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	ever days weather just the	3	Human 2	11, 13
2	4	water supply here lol	3	Human 2	11, 13
2	3	raining pretty bad	5	Human 2	3, 7
3	2	rroms rain	5	Human 2	9, 11, 13
2	2	days gloomy	3	Human 2	7, 9
2	2	don't want	3	Human 2	9, 11
2	2	gloomy ever	3	Human 2	9, 11
2	2	make the	3	Human 2	5, 7
2	2	survive make	3	Human 2	11, 13
5	1	days	9	Human 2	5, 7, 9, 11, 13
5	1	make	9	Human 2	5, 7, 9, 11, 13
5	1	rain	9	Human 2	5, 7, 9, 11, 13
4	1	gloomy	7	Human 2	5, 7, 9, 11
3	1	don't	5	Human 2	7, 9, 11
3	1	water	7	Human 2	7, 11, 13
2	1	much	3	Human 2	5, 7
2	1	that	5	Human 2	7, 11
2	1	this	7	Human 2	7, 13
2	1	today	5	Human 2	3, 7
2	1	too	3	Human 2	5, 7

