Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	how are you	2	2	1	Human 2	1, 2
2	2	3	refer to work	11	2	1	Human 1	10, 11
5	5	2	i am	7	8	3	Human 1	2, 4, 6, 7, 9
3	1	2	are you	4	4	1	Human 2	1, 2, 4
2	2	2	work or	10	6	1	Human 2	5, 10
8	3	1	i	3	10	1	Human 1	2, 3, 4, 5, 6, 7, 9, 11
6	3	1	you	3	12	1	Human 2	1, 2, 3, 4, 10, 12
5	2	1	are	9	12	1	Human 2	1, 2, 4, 9, 12
5	2	1	work	5	8	1	Human 1	4, 5, 7, 10, 11
3	3	1	classifier	7	3	1	Human 1	6, 7, 8
3	1	1	how	3	3	1	Human 2	1, 2, 3
3	3	1	on	7	4	2	Human 1	4, 6, 7
3	3	1	research	9	4	1	Human 1	8, 9, 11
3	1	1	to	10	9	1	Human 2	3, 10, 11
2	2	1	do	10	6	1	Human 2	5, 10
2	2	1	for	8	2	1	Human 2	7, 8
2	2	1	most	9	2	1	Human 1	8, 9
2	2	1	nice	10	8	1	Human 2	3, 10
2	2	1	of	11	8	1	Human 1	4, 11
2	2	1	very	12	6	1	Human 2	7, 12

