Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	13	i'm not sure that's true , but it's definitely an interesting theory .	3	Human 2	7, 9
2	7	the lotus flower and gerbera are both	3	Human 2	9, 11
4	3	the lotus flower	7	Human 2	5, 7, 9, 11
2	2	. it's	7	Human 2	5, 11
5	1	the	9	Human 2	5, 7, 9, 11, 13
4	1	and	9	Human 2	5, 9, 11, 13
3	1	are	5	Human 2	7, 9, 11
3	1	interesting	5	Human 2	7, 9, 11
3	1	not	7	Human 2	7, 9, 13
3	1	sure	7	Human 2	3, 7, 9
2	1	flowers	9	Human 2	3, 11
2	1	like	11	Human 2	3, 13
2	1	of	9	Human 2	5, 13
2	1	that	3	Human 2	11, 13
2	1	their	3	Human 2	11, 13
2	1	to	9	Human 2	3, 11
2	1	what	5	Human 2	3, 7

