Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	. but i	3	Human 2	5, 7
2	3	believe in miracles	5	Human 2	1, 5
3	2	believe in	5	Human 2	1, 3, 5
2	2	and what	5	Human 2	7, 11
2	2	can get	7	Human 2	3, 9
2	2	in the	3	Human 2	3, 5
2	2	not sure	3	Human 2	11, 13
5	1	in	11	Human 2	1, 3, 5, 9, 11
4	1	can	7	Human 2	3, 5, 7, 9
4	1	you	11	Human 2	1, 7, 9, 11
3	1	a	11	Human 2	3, 9, 13
3	1	and	9	Human 2	3, 7, 11
3	1	but	9	Human 2	5, 7, 13
3	1	i	5	Human 2	3, 5, 7
3	1	miracles	5	Human 2	1, 3, 5
3	1	not	5	Human 2	9, 11, 13
3	1	the	7	Human 2	3, 5, 9
3	1	your	7	Human 2	5, 7, 11
2	1	be	9	Human 2	5, 13
2	1	it	7	Human 2	5, 11
2	1	much	5	Human 2	5, 9
2	1	of	7	Human 2	3, 9
2	1	or	7	Human 2	7, 13
2	1	point	5	Human 2	5, 9
2	1	to	9	Human 2	5, 13
2	1	with	9	Human 2	3, 11
2	1	you're	3	Human 2	11, 13

