Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	. do you	10	6	1	Human 2	5, 10
3	1	2	do you	5	7	1	Human 1	4, 5, 10
3	3	2	i really	8	5	1	Human 2	7, 8, 11
3	3	2	it's a	9	8	1	Human 1	6, 9, 13
2	2	2	. how	7	6	1	Human 1	2, 7
2	2	2	. my	10	6	1	Human 2	5, 10
2	2	2	are you	3	2	1	Human 1	2, 3
8	8	1	for	3	10	1	Human 1	2, 3, 5, 6, 7, 8, 9, 11
7	4	1	really	6	9	1	Human 2	5, 6, 7, 8, 9, 11, 13
7	3	1	you	3	11	1	Human 1	2, 3, 4, 5, 9, 10, 12
6	6	1	good	3	12	1	Human 1	2, 3, 8, 9, 11, 13
6	6	1	i	8	11	2	Human 2	3, 7, 8, 10, 11, 13
5	2	1	a	7	8	1	Human 1	6, 7, 9, 11, 13
5	3	1	it's	7	8	1	Human 1	6, 7, 8, 9, 13
5	5	1	place	7	6	1	Human 1	6, 7, 8, 9, 11
5	5	1	the	9	6	1	Human 1	8, 9, 10, 11, 13
5	5	1	this	6	7	1	Human 2	5, 6, 7, 8, 11
5	5	1	to	3	12	1	Human 1	2, 3, 5, 7, 13
4	2	1	do	4	8	1	Human 2	3, 4, 5, 10
3	3	1	all	10	7	1	Human 2	5, 10, 11
3	3	1	and	11	4	1	Human 1	10, 11, 13
3	1	1	are	9	8	1	Human 1	2, 3, 9
3	3	1	have	5	6	1	Human 1	4, 5, 9
3	3	1	in	8	4	1	Human 2	7, 8, 10
3	3	1	is	7	10	1	Human 1	2, 7, 11
3	3	1	it	9	4	1	Human 1	8, 9, 11
3	3	1	of	11	10	2	Human 1	2, 6, 11
3	3	1	people	9	3	1	Human 1	8, 9, 10
3	3	1	thanksgiving	3	6	1	Human 1	2, 3, 7
3	3	1	that	9	4	1	Human 1	8, 9, 11
2	2	1	conference	13	6	1	Human 1	8, 13
2	2	1	day	11	4	1	Human 1	8, 11
2	2	1	don't	11	2	1	Human 1	10, 11
2	2	1	food	9	2	1	Human 1	8, 9
2	2	1	friend	11	2	1	Human 1	10, 11
2	2	1	hi	1	2	1	Human 1	0, 1
2	2	1	hosting	13	4	1	Human 1	10, 13
2	2	1	interesting	5	2	1	Human 1	4, 5
2	2	1	know	11	2	1	Human 1	10, 11
2	2	1	nice	7	2	1	Human 1	6, 7
2	2	1	one	11	4	1	Human 1	8, 11
2	2	1	some	9	2	1	Human 1	8, 9
2	2	1	they	11	4	1	Human 1	8, 11
2	2	1	was	11	2	1	Human 1	10, 11
2	2	1	year	7	2	1	Human 1	6, 7

