Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	i went rock climbing	7	4	1	Human 1	4, 7
3	1	3	went rock climbing	5	4	1	Human 1	4, 5, 7
2	2	3	. it was	12	6	1	Human 2	7, 12
2	2	3	it was great	7	4	1	Human 1	4, 7
3	3	2	can be	11	8	2	Human 1	4, 10, 11
2	2	2	australia .	15	4	1	Human 1	12, 15
2	2	2	it's dark	11	2	1	Human 1	10, 11
2	2	2	it's good	3	2	1	Human 1	2, 3
2	2	2	same movie	9	2	1	Human 1	8, 9
2	2	2	the same	9	2	1	Human 1	8, 9
2	2	2	they all	9	2	1	Human 1	8, 9
2	2	2	visit australia	15	2	1	Human 1	14, 15
2	2	2	yourself ?	5	2	1	Human 1	4, 5
6	4	1	i	4	13	1	Human 2	3, 4, 7, 8, 12, 15
6	4	1	the	7	9	1	Human 1	4, 7, 8, 9, 11, 12
6	3	1	was	5	12	1	Human 1	4, 5, 7, 9, 12, 15
6	6	1	you	12	12	4	Human 2	3, 5, 7, 11, 12, 14
5	2	1	be	12	12	2	Human 1	4, 10, 11, 12, 15
5	3	1	it	4	12	1	Human 2	1, 4, 7, 10, 12
4	1	1	climbing	11	8	1	Human 1	4, 5, 7, 11
4	2	1	movie	7	4	1	Human 1	6, 7, 8, 9
4	1	1	rock	11	8	1	Human 1	4, 5, 7, 11
4	4	1	your	3	8	1	Human 1	2, 3, 5, 9
3	1	1	all	11	4	1	Human 1	8, 9, 11
3	3	1	and	9	4	1	Human 1	8, 9, 11
3	3	1	day	3	8	1	Human 1	2, 3, 9
3	1	1	good	10	9	1	Human 1	2, 3, 10
3	3	1	how	5	4	2	Human 1	2, 4, 5
3	3	1	not	12	13	1	Human 2	3, 12, 15
3	3	1	that	9	4	1	Human 1	8, 9, 11
3	1	1	they	11	4	1	Human 1	8, 9, 11
3	3	1	to	12	12	1	Human 2	3, 12, 14
2	2	1	about	7	4	1	Human 1	4, 7
2	2	1	actually	15	4	1	Human 1	12, 15
2	2	1	going	12	12	1	Human 2	1, 12
2	2	1	here	15	4	1	Human 1	12, 15
2	2	1	like	15	4	1	Human 1	12, 15
2	2	1	out	11	2	1	Human 1	10, 11
2	2	1	over	11	4	1	Human 1	8, 11
2	2	1	prefer	13	2	1	Human 1	12, 13
2	2	1	weekend	5	2	1	Human 1	4, 5
2	2	1	what	7	2	1	Human 1	6, 7
2	2	1	when	11	2	1	Human 1	10, 11
2	2	1	winter	13	2	1	Human 1	12, 13

