Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	7	good for your health haha how about	3	Human 2	7, 9
2	6	you will live once after death	3	Human 2	13, 15
2	4	how about yourself ?	3	Human 2	5, 7
2	3	but that would	3	Human 2	11, 13
3	2	live once	5	Human 2	11, 13, 15
6	1	you	15	Human 2	1, 3, 9, 11, 13, 15
4	1	how	7	Human 2	3, 5, 7, 9
4	1	just	13	Human 2	3, 5, 13, 15
4	1	live	7	Human 2	9, 11, 13, 15
3	1	haha	7	Human 2	7, 9, 13
3	1	i	11	Human 2	5, 11, 15
2	1	death	3	Human 2	13, 15
2	1	that's	7	Human 2	9, 15
2	1	what	15	Human 2	1, 15

