Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	hot during the summer	9	4	1	Human 1	6, 9
3	3	3	robot fighting show	15	6	2	Human 1	10, 14, 15
2	2	3	. it was	14	6	1	Human 2	9, 14
4	4	2	it was	9	9	1	Human 1	6, 9, 11, 14
2	2	2	, japan	7	2	1	Human 1	6, 7
2	2	2	are you	7	6	1	Human 1	2, 7
2	2	2	disney land	13	4	1	Human 1	10, 13
2	2	2	disney sea	15	4	1	Human 1	12, 15
2	2	2	i was	9	4	1	Human 1	6, 9
2	2	2	so nice	8	4	1	Human 2	5, 8
2	2	2	the disney	15	4	1	Human 1	12, 15
2	2	2	went to	11	2	1	Human 1	10, 11
2	2	2	you ?	3	2	1	Human 1	2, 3
9	6	1	the	6	11	1	Human 2	5, 6, 7, 9, 10, 11, 12, 13, 15
8	7	1	i	6	11	1	Human 2	5, 6, 7, 9, 10, 11, 14, 15
6	6	1	in	6	10	1	Human 2	5, 6, 7, 9, 11, 14
6	3	1	it	6	14	2	Human 2	1, 5, 6, 9, 11, 14
6	5	1	to	8	9	2	Human 2	3, 5, 8, 9, 10, 11
6	3	1	you	4	13	1	Human 1	2, 3, 4, 7, 13, 14
5	5	1	live	5	8	1	Human 1	4, 5, 7, 9, 11
5	3	1	so	9	9	1	Human 2	5, 8, 9, 11, 13
5	1	1	was	15	10	1	Human 1	6, 9, 11, 14, 15
4	4	1	i'm	14	12	3	Human 2	3, 7, 13, 14
4	3	1	nice	5	6	1	Human 1	4, 5, 8, 9
3	3	1	and	11	4	1	Human 1	10, 11, 13
3	1	1	are	12	11	1	Human 1	2, 7, 12
3	1	1	hot	11	6	1	Human 1	6, 9, 11
3	3	1	is	6	8	1	Human 2	5, 6, 12
3	3	1	it's	3	7	1	Human 1	2, 3, 8
3	1	1	japan	9	4	1	Human 1	6, 7, 9
3	3	1	time	9	6	1	Human 1	6, 9, 11
2	2	1	all	12	8	1	Human 2	5, 12
2	2	1	also	13	2	1	Human 1	12, 13
2	2	1	different	13	2	1	Human 1	12, 13
2	2	1	do	4	2	1	Human 2	3, 4
2	2	1	how	3	2	1	Human 1	2, 3
2	2	1	kyoto	11	6	1	Human 1	6, 11
2	2	1	of	14	2	1	Human 2	13, 14
2	2	1	really	14	6	1	Human 2	9, 14
2	2	1	there's	15	4	1	Human 1	12, 15
2	2	1	tokyo	11	4	1	Human 1	8, 11
2	2	1	where	7	4	1	Human 1	4, 7

