Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	just hope not too rainy	3	Human 2	11, 13
3	2	the weather	5	Human 2	7, 9, 11
2	2	! how	7	Human 2	3, 9
2	2	here !	5	Human 2	7, 11
2	2	same here	3	Human 2	7, 9
2	2	too !	5	Human 2	5, 9
6	1	you	13	Human 2	1, 3, 5, 7, 9, 13
5	1	the	9	Human 2	5, 7, 9, 11, 13
5	1	too	9	Human 2	5, 7, 9, 11, 13
4	1	here	7	Human 2	7, 9, 11, 13
4	1	i	11	Human 2	3, 5, 11, 13
4	1	i'm	9	Human 2	1, 3, 7, 9
4	1	weather	7	Human 2	5, 7, 9, 11
3	1	for	9	Human 2	3, 5, 11
3	1	hope	9	Human 2	5, 11, 13
3	1	just	5	Human 2	9, 11, 13
2	1	better	3	Human 2	9, 11
2	1	can	3	Human 2	3, 5
2	1	enjoying	5	Human 2	9, 13
2	1	live	3	Human 2	11, 13
2	1	then	5	Human 2	9, 13
2	1	today	7	Human 2	3, 9
2	1	where	3	Human 2	11, 13
2	1	will	3	Human 2	7, 9
2	1	yea	3	Human 2	11, 13

