Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	. how are you	5	4	1	Human 1	2, 5
2	2	4	nice to meet you	2	2	1	Human 2	1, 2
2	2	4	you too ! i'm	7	6	1	Human 1	2, 7
3	1	3	how are you	3	4	1	Human 1	2, 3, 5
2	2	3	i hope the	7	4	1	Human 1	4, 7
4	4	2	the weather	7	10	1	Human 1	4, 7, 9, 13
2	2	2	better not	11	4	1	Human 1	8, 11
2	2	2	just enjoying	13	6	1	Human 1	8, 13
2	2	2	today ?	3	2	1	Human 1	2, 3
9	4	1	you	9	12	1	Human 2	1, 2, 3, 5, 7, 9, 10, 11, 12
6	4	1	i'm	2	9	1	Human 2	1, 2, 3, 5, 7, 9
6	4	1	nice	4	14	1	Human 2	1, 2, 4, 7, 13, 14
5	5	1	doing	3	8	1	Human 1	2, 3, 5, 7, 9
5	5	1	for	8	7	1	Human 2	7, 8, 9, 11, 13
5	3	1	i	9	10	1	Human 1	4, 7, 9, 11, 13
5	3	1	the	9	10	1	Human 1	4, 7, 9, 11, 13
5	3	1	today	5	8	1	Human 1	2, 3, 5, 7, 9
4	4	1	be	9	8	2	Human 1	4, 6, 9, 11
4	4	1	here	7	10	1	Human 1	4, 7, 9, 13
4	4	1	live	11	4	1	Human 1	10, 11, 12, 13
4	2	1	not	9	6	1	Human 1	8, 9, 11, 13
4	2	1	to	8	14	1	Human 2	1, 2, 8, 14
4	2	1	too	5	8	1	Human 1	2, 5, 7, 9
4	4	1	will	7	6	2	Human 1	4, 6, 7, 9
3	1	1	better	11	4	2	Human 1	8, 10, 11
3	3	1	inside	9	6	1	Human 1	8, 9, 13
3	2	1	just	9	6	1	Human 1	8, 9, 13
3	3	1	same	7	8	1	Human 1	4, 7, 11
2	2	1	about	12	6	1	Human 2	7, 12
2	2	1	james	5	4	1	Human 1	2, 5
2	2	1	then	11	4	1	Human 1	8, 11
2	2	1	which	7	2	1	Human 1	6, 7

