Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	7	i just met someone who went diving	17	6	1	Human 1	12, 17
2	2	4	all places would you	11	2	1	Human 1	10, 11
2	2	4	the world from mess	9	2	1	Human 1	8, 9
3	3	3	how about you	9	4	1	Human 1	8, 9, 11
2	2	3	day going on	3	2	1	Human 1	2, 3
2	2	3	drift off during	11	6	1	Human 1	6, 11
2	2	3	too much <redacted_term>	13	2	1	Human 1	12, 13
2	2	3	you should share	17	2	1	Human 1	16, 17
2	2	3	your day going	2	2	1	Human 2	1, 2
3	3	2	. how	7	7	1	Human 1	2, 7, 8
3	3	2	etc .	7	6	1	Human 1	4, 7, 9
3	1	2	from mess	11	4	1	Human 1	8, 9, 11
3	1	2	off during	7	6	1	Human 1	6, 7, 11
3	3	2	social media	9	4	1	Human 1	8, 9, 11
2	2	2	, i	4	2	1	Human 2	3, 4
2	2	2	. it's	14	6	1	Human 2	9, 14
2	2	2	can explore	15	2	1	Human 1	14, 15
2	2	2	cannot fly	13	2	1	Human 1	12, 13
2	2	2	money with	17	2	1	Human 1	16, 17
2	1	2	someone who	17	6	1	Human 1	12, 17
11	6	1	you	8	16	2	Human 2	3, 5, 8, 9, 10, 11, 12, 15, 16, 17, 18
8	4	1	i	3	16	1	Human 1	2, 3, 4, 6, 7, 12, 14, 17
7	7	1	and	5	10	1	Human 1	4, 5, 6, 7, 9, 11, 13
7	5	1	just	12	15	2	Human 2	3, 9, 12, 13, 14, 15, 17
6	6	1	to	4	8	1	Human 2	3, 4, 5, 7, 9, 10
6	4	1	with	12	13	1	Human 2	5, 12, 13, 15, 16, 17
5	2	1	day	14	15	1	Human 2	1, 2, 3, 14, 15
5	2	1	going	10	11	1	Human 2	1, 2, 3, 10, 11
5	5	1	mostly	9	12	2	Human 1	4, 8, 9, 11, 15
4	4	1	a	12	16	2	Human 2	3, 7, 12, 18
4	2	1	diving	13	6	1	Human 1	12, 13, 15, 17
4	2	1	places	14	6	1	Human 1	10, 11, 14, 15
4	4	1	sometimes	7	6	1	Human 1	6, 7, 9, 11
4	4	1	that	12	12	1	Human 2	5, 12, 15, 16
4	2	1	the	11	10	1	Human 1	8, 9, 11, 17
4	2	1	would	7	8	1	Human 1	4, 7, 10, 11
4	2	1	your	7	12	1	Human 2	1, 2, 7, 12
3	1	1	<redacted_term>	15	4	1	Human 1	12, 13, 15
3	3	1	be	10	4	2	Human 2	7, 9, 10
3	3	1	because	13	6	1	Human 1	12, 13, 17
3	1	1	can	14	9	1	Human 2	7, 14, 15
3	3	1	dive	15	6	1	Human 1	12, 15, 17
3	1	1	etc	9	6	1	Human 1	4, 7, 9
3	1	1	it's	15	7	1	Human 2	9, 14, 15
3	1	1	media	9	4	1	Human 1	8, 9, 11
3	1	1	met	13	6	1	Human 1	12, 13, 17
3	1	1	on	8	7	1	Human 1	2, 3, 8
3	3	1	saving	9	4	1	Human 1	8, 9, 11
3	1	1	too	15	4	1	Human 1	12, 13, 15
3	3	1	work	9	6	1	Human 1	6, 9, 11
3	1	1	world	11	4	1	Human 1	8, 9, 11
2	2	1	accumulates	13	2	1	Human 1	12, 13
2	2	1	after	13	2	1	Human 1	12, 13
2	2	1	cylinder	13	2	1	Human 1	12, 13
2	2	1	do	12	10	1	Human 2	3, 12
2	2	1	don't	12	10	1	Human 2	3, 12
2	2	1	expensive	15	2	1	Human 1	14, 15
2	2	1	it	7	6	1	Human 1	2, 7
2	2	1	me	16	12	1	Human 2	5, 16
2	2	1	nice	11	2	1	Human 1	10, 11
2	2	1	see	7	2	1	Human 1	6, 7
2	2	1	that's	14	2	1	Human 2	13, 14
2	2	1	you're	5	2	1	Human 1	4, 5

