Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	are you doing	7	Human 2	3, 9
3	2	are you	9	Human 2	1, 3, 9
3	2	the book	5	Human 2	5, 7, 9
2	2	, how	9	Human 2	1, 9
2	2	you ?	11	Human 2	1, 11
2	2	you like	3	Human 2	7, 9
6	1	you	11	Human 2	1, 3, 5, 7, 9, 11
4	1	are	9	Human 2	1, 3, 5, 9
4	1	book	7	Human 2	5, 7, 9, 11
4	1	doing	7	Human 2	3, 5, 7, 9
3	1	how	11	Human 2	1, 9, 11
3	1	that	5	Human 2	7, 9, 11
2	1	about	3	Human 2	9, 11
2	1	and	3	Human 2	9, 11
2	1	i'm	9	Human 2	5, 13
2	1	it	3	Human 2	9, 11
2	1	oh	5	Human 2	5, 9
2	1	well	5	Human 2	3, 7
2	1	what	7	Human 2	3, 9

