Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	6	want to get some of that	13	2	1	Human 1	12, 13
3	1	3	to get some	12	3	1	Human 2	11, 12, 13
3	3	2	pretty good	11	12	1	Human 1	2, 11, 13
2	2	2	i just	13	12	1	Human 1	2, 13
2	2	2	icecream that	9	2	1	Human 1	8, 9
2	2	2	new hint	3	2	1	Human 1	2, 3
2	2	2	that was	11	4	1	Human 1	8, 11
2	2	2	walnut icecream	11	4	1	Human 1	8, 11
6	1	1	that	10	6	1	Human 1	8, 9, 10, 11, 12, 13
5	4	1	i	11	12	3	Human 1	2, 6, 8, 11, 13
5	2	1	pretty	11	12	3	Human 1	2, 6, 10, 11, 13
5	5	1	you	12	15	3	Human 2	1, 5, 9, 12, 15
4	2	1	good	11	12	1	Human 1	2, 11, 12, 13
4	1	1	icecream	12	5	1	Human 1	8, 9, 11, 12
4	3	1	some	11	8	1	Human 1	6, 11, 12, 13
3	3	1	are	6	13	1	Human 2	1, 6, 13
3	1	1	just	9	12	1	Human 1	2, 9, 13
3	2	1	was	8	9	1	Human 2	3, 8, 11
2	2	1	a	15	4	1	Human 1	12, 15
2	2	1	me	12	2	1	Human 2	11, 12
2	2	1	water	5	4	1	Human 1	2, 5
2	2	1	weird	8	2	1	Human 2	7, 8

