Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	that would be nice	11	2	1	Human 1	10, 11
2	2	3	believe in reincarnation	13	4	1	Human 1	10, 13
2	2	2	after death	13	2	1	Human 1	12, 13
2	2	2	how about	5	2	1	Human 1	4, 5
2	2	2	i see	14	8	1	Human 2	7, 14
2	2	2	it was	15	4	1	Human 1	12, 15
2	2	2	just enjoying	5	2	1	Human 1	4, 5
2	2	2	you think	15	4	1	Human 1	12, 15
10	8	1	i	4	14	1	Human 2	3, 4, 7, 9, 10, 11, 12, 13, 14, 16
7	6	1	you	10	15	3	Human 2	1, 5, 7, 10, 12, 13, 15
5	5	1	a	7	11	2	Human 1	4, 6, 7, 12, 14
5	5	1	is	15	11	3	Human 1	6, 10, 14, 15, 16
5	3	1	it	12	13	2	Human 2	3, 9, 12, 13, 15
5	3	1	just	5	14	2	Human 1	2, 4, 5, 12, 15
5	5	1	the	5	13	1	Human 1	4, 5, 7, 15, 16
4	4	1	haha	9	5	2	Human 1	6, 8, 9, 10
3	3	1	actually	9	8	1	Human 1	6, 9, 13
3	3	1	at	13	10	2	Human 1	4, 10, 13
3	2	1	believe	11	4	1	Human 1	10, 11, 13
3	3	1	brain	16	4	2	Human 2	13, 15, 16
3	3	1	but	13	8	2	Human 1	6, 10, 13
3	3	1	good	7	11	1	Human 1	6, 7, 16
3	3	1	hi	3	6	1	Human 1	0, 3, 5
3	1	1	how	16	13	1	Human 1	4, 5, 16
3	2	1	in	13	8	2	Human 1	6, 10, 13
3	3	1	more	7	10	1	Human 1	6, 7, 15
3	2	1	that	11	5	1	Human 1	10, 11, 14
3	1	1	think	13	4	1	Human 1	12, 13, 15
3	3	1	to	13	12	2	Human 1	2, 12, 13
3	1	1	was	15	6	2	Human 1	10, 12, 15
3	1	1	would	13	4	1	Human 1	10, 11, 13
3	3	1	your	7	8	1	Human 1	6, 7, 13
2	2	1	for	13	8	1	Human 1	6, 13
2	2	1	from	7	2	1	Human 1	6, 7
2	2	1	it's	7	2	1	Human 1	6, 7
2	2	1	much	15	2	1	Human 1	14, 15
2	2	1	not	13	4	1	Human 1	10, 13
2	2	1	one	15	10	1	Human 1	6, 15
2	2	1	only	9	2	1	Human 1	8, 9
2	2	1	peru	7	2	1	Human 1	6, 7
2	2	1	say	9	2	1	Human 1	8, 9
2	2	1	what	10	10	1	Human 2	1, 10

