Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	5	. how about you ?	8	2	1	Human 2	7, 8
3	3	4	i would love to	11	10	1	Human 1	4, 11, 13
2	2	3	. you should	17	2	1	Human 1	16, 17
2	2	3	your day going	2	2	1	Human 2	1, 2
4	4	2	i've been	5	8	1	Human 1	4, 5, 7, 11
3	1	2	. how	7	7	1	Human 1	2, 7, 8
3	3	2	going to	10	8	2	Human 2	3, 5, 10
3	3	2	the world	9	4	1	Human 1	8, 9, 11
2	2	2	and see	11	6	1	Human 1	6, 11
2	2	2	i can	14	2	1	Human 2	13, 14
2	2	2	i just	12	10	1	Human 2	3, 12
2	2	2	so lucky	5	2	1	Human 1	4, 5
2	2	2	with a	12	6	1	Human 2	7, 12
10	5	1	i	3	13	1	Human 1	2, 3, 4, 5, 6, 9, 11, 12, 13, 14
9	7	1	you	8	16	2	Human 2	3, 7, 8, 10, 12, 15, 16, 17, 18
8	4	1	to	9	15	1	Human 2	3, 4, 5, 9, 10, 11, 13, 17
6	4	1	and	5	8	1	Human 1	4, 5, 6, 7, 9, 11
6	4	1	day	3	14	1	Human 2	1, 2, 3, 5, 7, 14
6	4	1	the	8	11	2	Human 2	3, 5, 8, 9, 11, 13
5	5	1	off	6	7	2	Human 2	3, 5, 6, 7, 9
5	5	1	places	11	8	1	Human 1	10, 11, 13, 14, 17
5	2	1	would	11	14	2	Human 1	4, 10, 11, 13, 17
4	2	1	a	15	12	1	Human 2	7, 12, 15, 18
4	4	1	all	10	7	1	Human 2	7, 10, 11, 13
4	4	1	do	12	13	2	Human 2	3, 9, 12, 15
4	1	1	love	5	10	1	Human 1	4, 5, 11, 13
4	4	1	my	4	4	1	Human 2	3, 4, 5, 6
4	2	1	see	13	12	1	Human 1	6, 11, 13, 17
4	2	1	so	12	11	1	Human 1	4, 5, 12, 14
4	2	1	with	16	11	1	Human 2	7, 12, 16, 17
4	2	1	your	12	13	1	Human 2	1, 2, 12, 13
3	1	1	about	11	5	1	Human 2	7, 8, 11
3	3	1	be	10	13	1	Human 2	5, 10, 17
3	1	1	can	17	5	1	Human 2	13, 14, 17
3	3	1	is	5	15	1	Human 1	2, 5, 16
3	3	1	it	11	16	1	Human 1	2, 11, 17
3	1	1	just	14	12	1	Human 2	3, 12, 14
3	3	1	money	16	5	1	Human 2	13, 16, 17
3	3	1	saving	11	6	1	Human 1	8, 11, 13
3	3	1	that	13	5	1	Human 1	12, 13, 16
3	3	1	that's	15	4	1	Human 1	14, 15, 17
3	3	1	work	7	4	1	Human 1	6, 7, 9
2	2	1	after	13	2	1	Human 1	12, 13
2	2	1	amazing	17	4	1	Human 1	14, 17
2	2	1	australia	13	2	1	Human 1	12, 13
2	2	1	because	12	10	1	Human 2	3, 12
2	2	1	dive	13	2	1	Human 1	12, 13
2	2	1	fly	13	2	1	Human 1	12, 13
2	2	1	nice	10	4	1	Human 2	7, 10
2	2	1	reading	5	2	1	Human 1	4, 5
2	2	1	today	9	6	1	Human 1	4, 9
2	2	1	too	17	6	1	Human 1	12, 17
2	2	1	what	15	6	1	Human 1	10, 15
2	2	1	when	17	6	1	Human 1	12, 17
2	2	1	you're	15	12	1	Human 1	4, 15

