Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	are you working	5	Human 2	5, 9
2	3	what are you	3	Human 2	5, 7
2	3	working on ?	3	Human 2	5, 7
4	2	are you	9	Human 2	1, 5, 7, 9
2	2	i work	5	Human 2	7, 11
2	2	working class	5	Human 2	7, 11
5	1	are	9	Human 2	1, 3, 5, 7, 9
5	1	you	9	Human 2	1, 3, 5, 7, 9
4	1	i	9	Human 2	3, 5, 7, 11
4	1	what	7	Human 2	3, 5, 7, 9
3	1	class	5	Human 2	7, 9, 11
3	1	work	7	Human 2	5, 7, 11
2	1	for	3	Human 2	9, 11
2	1	how	3	Human 2	1, 3
2	1	on	3	Human 2	5, 7
2	1	research	3	Human 2	9, 11
2	1	topic	3	Human 2	9, 11
2	1	your	7	Human 2	3, 9

