Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	8	i'm the same guy as the other guy	3	Human 2	3, 5
2	4	hope you are nice	3	Human 2	5, 7
2	4	nice to meet you	3	Human 2	1, 3
3	2	hope you	5	Human 2	5, 7, 9
2	2	board games	3	Human 2	9, 11
2	2	i live	3	Human 2	11, 13
2	2	i will	3	Human 2	7, 9
2	2	too james	5	Human 2	5, 9
7	1	you	13	Human 2	1, 3, 5, 7, 9, 11, 13
6	1	the	11	Human 2	3, 5, 7, 9, 11, 13
5	1	i	9	Human 2	5, 7, 9, 11, 13
5	1	nice	9	Human 2	1, 3, 5, 7, 9
3	1	i'm	5	Human 2	1, 3, 5
3	1	james	7	Human 2	3, 5, 9
3	1	too	7	Human 2	3, 5, 9
3	1	will	5	Human 2	5, 7, 9
2	1	are	3	Human 2	5, 7
2	1	inside	3	Human 2	11, 13
2	1	not	3	Human 2	9, 11

