Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	thing about survivors	3	Human 2	13, 15
2	3	week to week	3	Human 2	3, 5
3	2	about survivors	5	Human 2	13, 15, 17
2	2	going on	15	Human 2	3, 17
2	2	it's the	3	Human 2	13, 15
2	2	like what	3	Human 2	15, 17
2	2	my favorite	3	Human 2	7, 9
2	2	the thing	7	Human 2	9, 15
5	1	about	9	Human 2	9, 11, 13, 15, 17
5	1	the	11	Human 2	7, 9, 13, 15, 17
4	1	thing	9	Human 2	7, 9, 13, 15
4	1	you	13	Human 2	5, 7, 9, 17
3	1	how	7	Human 2	7, 9, 13
3	1	my	5	Human 2	5, 7, 9
3	1	scifi	5	Human 2	9, 11, 13
3	1	to	7	Human 2	3, 5, 9
3	1	what	5	Human 2	13, 15, 17
2	1	a	7	Human 2	7, 13
2	1	do	5	Human 2	9, 13
2	1	have	3	Human 2	5, 7
2	1	i	7	Human 2	5, 11
2	1	reading	3	Human 2	5, 7
2	1	what's	9	Human 2	3, 11

