Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	don't drive mopeds or	3	Human 2	9, 11
2	4	i'm phi , an	7	Human 2	3, 9
3	3	i'm phi ,	9	Human 2	3, 9, 11
2	2	ai ,	9	Human 2	3, 11
2	2	assist you	3	Human 2	3, 5
5	1	the	9	Human 2	5, 7, 9, 11, 13
4	1	and	11	Human 2	3, 9, 11, 13
4	1	i'm	9	Human 2	3, 5, 9, 11
4	1	to	7	Human 2	3, 5, 7, 9
4	1	you	11	Human 2	3, 5, 9, 13
3	1	don't	9	Human 2	3, 9, 11
3	1	mopeds	5	Human 2	7, 9, 11
2	1	for	7	Human 2	7, 13
2	1	have	3	Human 2	7, 9
2	1	here	5	Human 2	5, 9
2	1	i	3	Human 2	3, 5
2	1	pick	3	Human 2	9, 11
2	1	so	9	Human 2	3, 11
2	1	that	3	Human 2	5, 7
2	1	this	9	Human 2	5, 13
2	1	up	3	Human 2	9, 11

